app_id,status,review_score,review_score_desc,total_positive,total_negative,total_reviews
1219230,True,0,8 user reviews,6,2,8
1219240,True,0,No user reviews,0,0,0
1219260,True,0,No user reviews,0,0,0
1219261,True,0,No user reviews,0,0,0
1219270,True,0,No user reviews,0,0,0
1219280,True,0,No user reviews,0,0,0
1219300,True,0,No user reviews,0,0,0
1219310,True,0,No user reviews,0,0,0
1219320,True,0,9 user reviews,7,2,9
1219330,True,0,No user reviews,0,0,0
1219350,True,0,No user reviews,0,0,0
1219370,True,0,No user reviews,0,0,0
1219410,True,0,No user reviews,0,0,0
1219420,True,0,4 user reviews,4,0,4
1219440,True,0,1 user reviews,1,0,1
1219450,True,0,No user reviews,0,0,0
1219470,True,0,No user reviews,0,0,0
1219480,True,0,No user reviews,0,0,0
1219500,True,0,3 user reviews,3,0,3
1219510,True,0,No user reviews,0,0,0
1219520,True,0,3 user reviews,0,3,3
1219530,True,0,No user reviews,0,0,0
1219540,True,0,No user reviews,0,0,0
1219550,True,0,No user reviews,0,0,0
1219560,True,0,No user reviews,0,0,0
1219580,True,0,9 user reviews,7,2,9
1219590,True,0,No user reviews,0,0,0
1219600,True,0,No user reviews,0,0,0
1219610,True,0,6 user reviews,4,2,6
1219620,True,0,No user reviews,0,0,0
1219630,True,0,No user reviews,0,0,0
1219640,True,0,No user reviews,0,0,0
1219650,True,0,5 user reviews,4,1,5
1219660,True,0,No user reviews,0,0,0
1219670,True,0,No user reviews,0,0,0
1219680,True,0,No user reviews,0,0,0
1219690,True,0,No user reviews,0,0,0
1219700,True,0,8 user reviews,8,0,8
1219730,True,0,4 user reviews,4,0,4
1219740,True,0,No user reviews,0,0,0
1219750,True,0,1 user reviews,1,0,1
1219790,True,0,No user reviews,0,0,0
1219810,True,0,No user reviews,0,0,0
1219820,True,0,1 user reviews,1,0,1
1219840,True,0,No user reviews,0,0,0
1219850,True,0,1 user reviews,1,0,1
1219851,True,0,No user reviews,0,0,0
1219852,True,0,1 user reviews,1,0,1
1219860,True,0,6 user reviews,5,1,6
1219870,True,0,No user reviews,0,0,0
1219890,True,0,No user reviews,0,0,0
1219910,True,0,No user reviews,0,0,0
1219920,True,0,No user reviews,0,0,0
1219930,True,0,No user reviews,0,0,0
1219940,True,5,Mixed,11,7,18
1219950,True,8,Very Positive,140,16,156
1219980,True,0,4 user reviews,4,0,4
1219990,True,0,9 user reviews,9,0,9
1220010,True,0,No user reviews,0,0,0
1220040,True,0,No user reviews,0,0,0
1220050,True,0,No user reviews,0,0,0
1220070,True,0,1 user reviews,0,1,1
1220080,True,7,Positive,8,2,10
1220110,True,0,No user reviews,0,0,0
1220120,True,5,Mixed,6,4,10
1220130,True,0,No user reviews,0,0,0
1220140,True,0,No user reviews,0,0,0
1220150,True,0,No user reviews,0,0,0
1220160,True,0,1 user reviews,1,0,1
1220170,True,0,No user reviews,0,0,0
1220180,True,0,No user reviews,0,0,0
1220190,True,0,4 user reviews,2,2,4
1220200,True,0,No user reviews,0,0,0
1220210,True,0,No user reviews,0,0,0
1220260,True,0,No user reviews,0,0,0
1220300,True,0,No user reviews,0,0,0
1220310,True,0,No user reviews,0,0,0
1220330,True,0,No user reviews,0,0,0
1220340,True,0,5 user reviews,2,3,5
1220350,True,0,No user reviews,0,0,0
1220360,True,0,1 user reviews,0,1,1
1220370,True,6,Mostly Positive,14,4,18
1220380,True,0,No user reviews,0,0,0
1220390,True,0,No user reviews,0,0,0
1220400,True,0,No user reviews,0,0,0
1220401,True,0,No user reviews,0,0,0
1220410,True,0,No user reviews,0,0,0
1220420,True,0,1 user reviews,1,0,1
1220421,True,0,1 user reviews,1,0,1
1220440,True,0,No user reviews,0,0,0
1220460,True,0,No user reviews,0,0,0
1220510,True,0,2 user reviews,2,0,2
1220520,True,0,1 user reviews,1,0,1
1220540,True,0,1 user reviews,0,1,1
1220550,True,0,No user reviews,0,0,0
1220560,True,0,No user reviews,0,0,0
1220580,True,0,1 user reviews,0,1,1
1220590,True,0,No user reviews,0,0,0
1220600,True,0,No user reviews,0,0,0
1220610,True,0,No user reviews,0,0,0
1220650,True,0,No user reviews,0,0,0
1220660,True,0,No user reviews,0,0,0
1220670,True,0,No user reviews,0,0,0
1220680,True,0,No user reviews,0,0,0
1220690,True,0,2 user reviews,2,0,2
1220710,True,0,3 user reviews,3,0,3
1220740,True,0,No user reviews,0,0,0
1220750,True,0,No user reviews,0,0,0
1220760,True,0,No user reviews,0,0,0
1220790,True,0,No user reviews,0,0,0
1220810,True,0,No user reviews,0,0,0
1220840,True,0,No user reviews,0,0,0
1220850,True,0,2 user reviews,1,1,2
1220860,True,0,No user reviews,0,0,0
1220880,True,0,No user reviews,0,0,0
1220890,True,0,2 user reviews,1,1,2
1220900,True,0,No user reviews,0,0,0
1220910,True,0,1 user reviews,1,0,1
1220920,True,0,4 user reviews,3,1,4
1220930,True,0,No user reviews,0,0,0
1220950,True,0,No user reviews,0,0,0
1220960,True,0,No user reviews,0,0,0
1220970,True,0,No user reviews,0,0,0
1220980,True,0,2 user reviews,0,2,2
1220990,True,0,No user reviews,0,0,0
1221000,True,0,No user reviews,0,0,0
1221010,True,0,No user reviews,0,0,0
1221020,True,0,No user reviews,0,0,0
1221030,True,0,5 user reviews,5,0,5
1221040,True,0,No user reviews,0,0,0
1221050,True,0,7 user reviews,4,3,7
1221070,True,0,4 user reviews,3,1,4
1221080,True,8,Very Positive,165,38,203
1221090,True,0,No user reviews,0,0,0
1221100,True,0,No user reviews,0,0,0
1221110,True,0,No user reviews,0,0,0
1221120,True,0,No user reviews,0,0,0
1221130,True,0,No user reviews,0,0,0
1221140,True,0,No user reviews,0,0,0
1221150,True,0,No user reviews,0,0,0
1221160,True,0,No user reviews,0,0,0
1221170,True,0,No user reviews,0,0,0
1221180,True,0,No user reviews,0,0,0
1221190,True,0,No user reviews,0,0,0
1221200,True,0,No user reviews,0,0,0
1221210,True,0,No user reviews,0,0,0
1221220,True,0,1 user reviews,1,0,1
1221230,True,0,4 user reviews,4,0,4
1221240,True,5,Mixed,6,5,11
1221250,True,0,No user reviews,0,0,0
1221260,True,0,No user reviews,0,0,0
1221280,True,0,1 user reviews,1,0,1
1221290,True,0,4 user reviews,3,1,4
1221300,True,0,No user reviews,0,0,0
1221320,True,0,4 user reviews,4,0,4
1221330,True,0,1 user reviews,1,0,1
1221340,True,0,No user reviews,0,0,0
1221360,True,0,1 user reviews,1,0,1
1221370,True,0,No user reviews,0,0,0
1221390,True,0,1 user reviews,1,0,1
1221400,True,0,1 user reviews,1,0,1
1221420,True,0,No user reviews,0,0,0
1221430,True,0,No user reviews,0,0,0
1221440,True,6,Mostly Positive,7,3,10
1221460,True,0,8 user reviews,3,5,8
1221500,True,0,No user reviews,0,0,0
1221510,True,0,2 user reviews,1,1,2
